run_id,key,value,step,timestamp
c4bfb747eaa341ef93be37f767e80a30,1_precision,0.6012754327361068,0,1759439323531
c4bfb747eaa341ef93be37f767e80a30,1_f1-score,0.6986591390261115,0,1759439323591
c4bfb747eaa341ef93be37f767e80a30,1_f1-score,0.6986591390261115,0,1759439323591
c5d92a5cd68941cfa9c27a833351a0d8,-1_f1-score,0.037914691943127965,0,1759439310617
c5d92a5cd68941cfa9c27a833351a0d8,-1_f1-score,0.037914691943127965,0,1759439310617
c5d92a5cd68941cfa9c27a833351a0d8,-1_precision,1,0,1759439310572
c5d92a5cd68941cfa9c27a833351a0d8,-1_precision,1,0,1759439310572
c5d92a5cd68941cfa9c27a833351a0d8,-1_recall,0.01932367149758454,0,1759439310593
c5d92a5cd68941cfa9c27a833351a0d8,-1_recall,0.01932367149758454,0,1759439310593
c5d92a5cd68941cfa9c27a833351a0d8,-1_support,1242,0,1759439310641
c5d92a5cd68941cfa9c27a833351a0d8,-1_support,1242,0,1759439310641
c5d92a5cd68941cfa9c27a833351a0d8,0_f1-score,0.7193195625759417,0,1759439310736
c5d92a5cd68941cfa9c27a833351a0d8,0_f1-score,0.7193195625759417,0,1759439310736
c5d92a5cd68941cfa9c27a833351a0d8,0_precision,0.6798346348185577,0,1759439310672
c5d92a5cd68941cfa9c27a833351a0d8,0_precision,0.6798346348185577,0,1759439310672
c5d92a5cd68941cfa9c27a833351a0d8,0_recall,0.7636738906088751,0,1759439310704
c5d92a5cd68941cfa9c27a833351a0d8,0_recall,0.7636738906088751,0,1759439310704
c5d92a5cd68941cfa9c27a833351a0d8,0_support,1938,0,1759439310761
c5d92a5cd68941cfa9c27a833351a0d8,0_support,1938,0,1759439310761
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_recall,0.6304230423042304,0,1759439311056
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_recall,0.6304230423042304,0,1759439311056
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_support,5555,0,1759439311119
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_support,5555,0,1759439311119
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_precision,0.7154496385804039,0,1759439311026
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_precision,0.7154496385804039,0,1759439311026
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_f1-score,0.5576423379315237,0,1759439311090
c5d92a5cd68941cfa9c27a833351a0d8,weighted avg_f1-score,0.5576423379315237,0,1759439311090
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_recall,0.5414202400003988,0,1759439310938
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_recall,0.5414202400003988,0,1759439310938
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_precision,0.7585137512603302,0,1759439310903
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_precision,0.7585137512603302,0,1759439310903
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_support,5555,0,1759439310998
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_support,5555,0,1759439310998
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_f1-score,0.484912727302016,0,1759439310967
c5d92a5cd68941cfa9c27a833351a0d8,macro avg_f1-score,0.484912727302016,0,1759439310967
c5d92a5cd68941cfa9c27a833351a0d8,1_support,2375,0,1759439310871
c5d92a5cd68941cfa9c27a833351a0d8,1_support,2375,0,1759439310871
c5d92a5cd68941cfa9c27a833351a0d8,accuracy,0.6304230423042304,0,1759439310539
c5d92a5cd68941cfa9c27a833351a0d8,accuracy,0.6304230423042304,0,1759439310539
c5d92a5cd68941cfa9c27a833351a0d8,1_recall,0.8412631578947368,0,1759439310818
c5d92a5cd68941cfa9c27a833351a0d8,1_recall,0.8412631578947368,0,1759439310818
c5d92a5cd68941cfa9c27a833351a0d8,1_precision,0.5957066189624329,0,1759439310787
c5d92a5cd68941cfa9c27a833351a0d8,1_precision,0.5957066189624329,0,1759439310787
c5d92a5cd68941cfa9c27a833351a0d8,1_f1-score,0.6975039273869785,0,1759439310844
c5d92a5cd68941cfa9c27a833351a0d8,1_f1-score,0.6975039273869785,0,1759439310844
633b1c20ef5548b48877f44eaa915678,-1_f1-score,0.03167062549485352,0,1759439297856
633b1c20ef5548b48877f44eaa915678,-1_f1-score,0.03167062549485352,0,1759439297856
633b1c20ef5548b48877f44eaa915678,-1_precision,0.9523809523809523,0,1759439297812
633b1c20ef5548b48877f44eaa915678,-1_precision,0.9523809523809523,0,1759439297812
633b1c20ef5548b48877f44eaa915678,-1_recall,0.01610305958132045,0,1759439297826
633b1c20ef5548b48877f44eaa915678,-1_recall,0.01610305958132045,0,1759439297826
633b1c20ef5548b48877f44eaa915678,-1_support,1242,0,1759439297883
633b1c20ef5548b48877f44eaa915678,-1_support,1242,0,1759439297883
633b1c20ef5548b48877f44eaa915678,0_f1-score,0.7244169443122322,0,1759439297975
633b1c20ef5548b48877f44eaa915678,0_f1-score,0.7244169443122322,0,1759439297975
633b1c20ef5548b48877f44eaa915678,0_precision,0.6722614840989399,0,1759439297920
633b1c20ef5548b48877f44eaa915678,0_precision,0.6722614840989399,0,1759439297920
633b1c20ef5548b48877f44eaa915678,0_recall,0.7853457172342622,0,1759439297948
633b1c20ef5548b48877f44eaa915678,0_recall,0.7853457172342622,0,1759439297948
633b1c20ef5548b48877f44eaa915678,0_support,1938,0,1759439298006
633b1c20ef5548b48877f44eaa915678,0_support,1938,0,1759439298006
633b1c20ef5548b48877f44eaa915678,weighted avg_recall,0.6334833483348334,0,1759439298300
633b1c20ef5548b48877f44eaa915678,weighted avg_recall,0.6334833483348334,0,1759439298300
633b1c20ef5548b48877f44eaa915678,weighted avg_support,5555,0,1759439298365
633b1c20ef5548b48877f44eaa915678,weighted avg_support,5555,0,1759439298365
633b1c20ef5548b48877f44eaa915678,weighted avg_precision,0.7059575867603478,0,1759439298271
633b1c20ef5548b48877f44eaa915678,weighted avg_precision,0.7059575867603478,0,1759439298271
633b1c20ef5548b48877f44eaa915678,weighted avg_f1-score,0.5592811468421024,0,1759439298334
633b1c20ef5548b48877f44eaa915678,weighted avg_f1-score,0.5592811468421024,0,1759439298334
633b1c20ef5548b48877f44eaa915678,macro avg_recall,0.5446232764823872,0,1759439298182
633b1c20ef5548b48877f44eaa915678,macro avg_recall,0.5446232764823872,0,1759439298182
633b1c20ef5548b48877f44eaa915678,macro avg_precision,0.7430765308143984,0,1759439298153
633b1c20ef5548b48877f44eaa915678,macro avg_precision,0.7430765308143984,0,1759439298153
633b1c20ef5548b48877f44eaa915678,macro avg_support,5555,0,1759439298239
633b1c20ef5548b48877f44eaa915678,macro avg_support,5555,0,1759439298239
633b1c20ef5548b48877f44eaa915678,macro avg_f1-score,0.4855101465344552,0,1759439298211
633b1c20ef5548b48877f44eaa915678,macro avg_f1-score,0.4855101465344552,0,1759439298211
633b1c20ef5548b48877f44eaa915678,1_support,2375,0,1759439298123
633b1c20ef5548b48877f44eaa915678,1_support,2375,0,1759439298123
633b1c20ef5548b48877f44eaa915678,accuracy,0.6334833483348334,0,1759439297783
633b1c20ef5548b48877f44eaa915678,accuracy,0.6334833483348334,0,1759439297783
633b1c20ef5548b48877f44eaa915678,1_recall,0.832421052631579,0,1759439298062
633b1c20ef5548b48877f44eaa915678,1_recall,0.832421052631579,0,1759439298062
633b1c20ef5548b48877f44eaa915678,1_precision,0.6045871559633027,0,1759439298033
633b1c20ef5548b48877f44eaa915678,1_precision,0.6045871559633027,0,1759439298033
633b1c20ef5548b48877f44eaa915678,1_f1-score,0.7004428697962799,0,1759439298097
633b1c20ef5548b48877f44eaa915678,1_f1-score,0.7004428697962799,0,1759439298097
d9ab47065c7447e896471aaa5c859a15,-1_f1-score,0.06987577639751552,0,1759439285059
d9ab47065c7447e896471aaa5c859a15,-1_f1-score,0.06987577639751552,0,1759439285059
d9ab47065c7447e896471aaa5c859a15,-1_precision,0.9782608695652174,0,1759439285015
d9ab47065c7447e896471aaa5c859a15,-1_precision,0.9782608695652174,0,1759439285015
d9ab47065c7447e896471aaa5c859a15,-1_recall,0.036231884057971016,0,1759439285037
d9ab47065c7447e896471aaa5c859a15,-1_recall,0.036231884057971016,0,1759439285037
d9ab47065c7447e896471aaa5c859a15,-1_support,1242,0,1759439285083
d9ab47065c7447e896471aaa5c859a15,-1_support,1242,0,1759439285083
d9ab47065c7447e896471aaa5c859a15,0_f1-score,0.7148730350665055,0,1759439285173
d9ab47065c7447e896471aaa5c859a15,0_f1-score,0.7148730350665055,0,1759439285173
d9ab47065c7447e896471aaa5c859a15,0_precision,0.6727355484751935,0,1759439285113
d9ab47065c7447e896471aaa5c859a15,0_precision,0.6727355484751935,0,1759439285113
d9ab47065c7447e896471aaa5c859a15,0_recall,0.762641898864809,0,1759439285147
d9ab47065c7447e896471aaa5c859a15,0_recall,0.762641898864809,0,1759439285147
d9ab47065c7447e896471aaa5c859a15,0_support,1938,0,1759439285203
d9ab47065c7447e896471aaa5c859a15,0_support,1938,0,1759439285203
d9ab47065c7447e896471aaa5c859a15,weighted avg_recall,0.6307830783078308,0,1759439285500
d9ab47065c7447e896471aaa5c859a15,weighted avg_recall,0.6307830783078308,0,1759439285500
d9ab47065c7447e896471aaa5c859a15,weighted avg_support,5555,0,1759439285567
d9ab47065c7447e896471aaa5c859a15,weighted avg_support,5555,0,1759439285567
d9ab47065c7447e896471aaa5c859a15,weighted avg_precision,0.7091477117621322,0,1759439285466
d9ab47065c7447e896471aaa5c859a15,weighted avg_precision,0.7091477117621322,0,1759439285466
d9ab47065c7447e896471aaa5c859a15,weighted avg_f1-score,0.5628832861677849,0,1759439285528
d9ab47065c7447e896471aaa5c859a15,weighted avg_f1-score,0.5628832861677849,0,1759439285528
d9ab47065c7447e896471aaa5c859a15,macro avg_recall,0.5443263486935582,0,1759439285378
d9ab47065c7447e896471aaa5c859a15,macro avg_recall,0.5443263486935582,0,1759439285378
d9ab47065c7447e896471aaa5c859a15,macro avg_precision,0.7497081457880275,0,1759439285346
d9ab47065c7447e896471aaa5c859a15,macro avg_precision,0.7497081457880275,0,1759439285346
d9ab47065c7447e896471aaa5c859a15,macro avg_support,5555,0,1759439285436
d9ab47065c7447e896471aaa5c859a15,macro avg_support,5555,0,1759439285436
d9ab47065c7447e896471aaa5c859a15,macro avg_f1-score,0.49380848079220957,0,1759439285406
d9ab47065c7447e896471aaa5c859a15,macro avg_f1-score,0.49380848079220957,0,1759439285406
d9ab47065c7447e896471aaa5c859a15,1_support,2375,0,1759439285319
d9ab47065c7447e896471aaa5c859a15,1_support,2375,0,1759439285319
d9ab47065c7447e896471aaa5c859a15,accuracy,0.6307830783078308,0,1759439284983
d9ab47065c7447e896471aaa5c859a15,accuracy,0.6307830783078308,0,1759439284983
d9ab47065c7447e896471aaa5c859a15,1_recall,0.8341052631578947,0,1759439285257
d9ab47065c7447e896471aaa5c859a15,1_recall,0.8341052631578947,0,1759439285257
d9ab47065c7447e896471aaa5c859a15,1_precision,0.5981280193236715,0,1759439285232
d9ab47065c7447e896471aaa5c859a15,1_precision,0.5981280193236715,0,1759439285232
d9ab47065c7447e896471aaa5c859a15,1_f1-score,0.6966766309126077,0,1759439285286
d9ab47065c7447e896471aaa5c859a15,1_f1-score,0.6966766309126077,0,1759439285286
1cebe189798f4d8682f1953ea8058f88,-1_f1-score,0.05023547880690738,0,1759439272355
1cebe189798f4d8682f1953ea8058f88,-1_f1-score,0.05023547880690738,0,1759439272355
1cebe189798f4d8682f1953ea8058f88,-1_precision,1,0,1759439272310
1cebe189798f4d8682f1953ea8058f88,-1_precision,1,0,1759439272310
1cebe189798f4d8682f1953ea8058f88,-1_recall,0.02576489533011272,0,1759439272333
1cebe189798f4d8682f1953ea8058f88,-1_recall,0.02576489533011272,0,1759439272333
1cebe189798f4d8682f1953ea8058f88,-1_support,1242,0,1759439272376
1cebe189798f4d8682f1953ea8058f88,-1_support,1242,0,1759439272376
1cebe189798f4d8682f1953ea8058f88,0_f1-score,0.7232734153263954,0,1759439272470
1cebe189798f4d8682f1953ea8058f88,0_f1-score,0.7232734153263954,0,1759439272470
1cebe189798f4d8682f1953ea8058f88,0_precision,0.6676855895196506,0,1759439272413
1cebe189798f4d8682f1953ea8058f88,0_precision,0.6676855895196506,0,1759439272413
1cebe189798f4d8682f1953ea8058f88,0_recall,0.7889576883384933,0,1759439272444
1cebe189798f4d8682f1953ea8058f88,0_recall,0.7889576883384933,0,1759439272444
1cebe189798f4d8682f1953ea8058f88,0_support,1938,0,1759439272498
1cebe189798f4d8682f1953ea8058f88,0_support,1938,0,1759439272498
1cebe189798f4d8682f1953ea8058f88,weighted avg_recall,0.6343834383438344,0,1759439272793
1cebe189798f4d8682f1953ea8058f88,weighted avg_recall,0.6343834383438344,0,1759439272793
1cebe189798f4d8682f1953ea8058f88,weighted avg_support,5555,0,1759439272856
1cebe189798f4d8682f1953ea8058f88,weighted avg_support,5555,0,1759439272856
1cebe189798f4d8682f1953ea8058f88,weighted avg_precision,0.7161147914693409,0,1759439272764
1cebe189798f4d8682f1953ea8058f88,weighted avg_precision,0.7161147914693409,0,1759439272764
1cebe189798f4d8682f1953ea8058f88,weighted avg_f1-score,0.5628741214107387,0,1759439272824
1cebe189798f4d8682f1953ea8058f88,weighted avg_f1-score,0.5628741214107387,0,1759439272824
1cebe189798f4d8682f1953ea8058f88,macro avg_recall,0.5470829664860265,0,1759439272671
1cebe189798f4d8682f1953ea8058f88,macro avg_recall,0.5470829664860265,0,1759439272671
1cebe189798f4d8682f1953ea8058f88,macro avg_precision,0.7582871956817229,0,1759439272640
1cebe189798f4d8682f1953ea8058f88,macro avg_precision,0.7582871956817229,0,1759439272640
1cebe189798f4d8682f1953ea8058f88,macro avg_support,5555,0,1759439272732
1cebe189798f4d8682f1953ea8058f88,macro avg_support,5555,0,1759439272732
1cebe189798f4d8682f1953ea8058f88,macro avg_f1-score,0.4911934069364932,0,1759439272703
1cebe189798f4d8682f1953ea8058f88,macro avg_f1-score,0.4911934069364932,0,1759439272703
1cebe189798f4d8682f1953ea8058f88,1_support,2375,0,1759439272613
1cebe189798f4d8682f1953ea8058f88,1_support,2375,0,1759439272613
1cebe189798f4d8682f1953ea8058f88,accuracy,0.6343834383438344,0,1759439272280
1cebe189798f4d8682f1953ea8058f88,accuracy,0.6343834383438344,0,1759439272280
1cebe189798f4d8682f1953ea8058f88,1_recall,0.8265263157894737,0,1759439272554
1cebe189798f4d8682f1953ea8058f88,1_recall,0.8265263157894737,0,1759439272554
1cebe189798f4d8682f1953ea8058f88,1_precision,0.6071759975255181,0,1759439272526
1cebe189798f4d8682f1953ea8058f88,1_precision,0.6071759975255181,0,1759439272526
1cebe189798f4d8682f1953ea8058f88,1_f1-score,0.7000713266761769,0,1759439272585
1cebe189798f4d8682f1953ea8058f88,1_f1-score,0.7000713266761769,0,1759439272585
87bee845e6434409bfa5edecec23e4d5,-1_f1-score,0.06531881804043546,0,1759439259413
87bee845e6434409bfa5edecec23e4d5,-1_f1-score,0.06531881804043546,0,1759439259413
87bee845e6434409bfa5edecec23e4d5,-1_precision,0.9545454545454546,0,1759439259368
87bee845e6434409bfa5edecec23e4d5,-1_precision,0.9545454545454546,0,1759439259368
87bee845e6434409bfa5edecec23e4d5,-1_recall,0.033816425120772944,0,1759439259389
87bee845e6434409bfa5edecec23e4d5,-1_recall,0.033816425120772944,0,1759439259389
87bee845e6434409bfa5edecec23e4d5,-1_support,1242,0,1759439259439
87bee845e6434409bfa5edecec23e4d5,-1_support,1242,0,1759439259439
87bee845e6434409bfa5edecec23e4d5,0_f1-score,0.7304914977870953,0,1759439259532
87bee845e6434409bfa5edecec23e4d5,0_f1-score,0.7304914977870953,0,1759439259532
87bee845e6434409bfa5edecec23e4d5,0_precision,0.6658174097664543,0,1759439259470
87bee845e6434409bfa5edecec23e4d5,0_precision,0.6658174097664543,0,1759439259470
87bee845e6434409bfa5edecec23e4d5,0_recall,0.8090815273477813,0,1759439259500
87bee845e6434409bfa5edecec23e4d5,0_recall,0.8090815273477813,0,1759439259500
87bee845e6434409bfa5edecec23e4d5,0_support,1938,0,1759439259560
87bee845e6434409bfa5edecec23e4d5,0_support,1938,0,1759439259560
87bee845e6434409bfa5edecec23e4d5,weighted avg_recall,0.6387038703870387,0,1759439259849
87bee845e6434409bfa5edecec23e4d5,weighted avg_recall,0.6387038703870387,0,1759439259849
87bee845e6434409bfa5edecec23e4d5,weighted avg_support,5555,0,1759439259914
87bee845e6434409bfa5edecec23e4d5,weighted avg_support,5555,0,1759439259914
87bee845e6434409bfa5edecec23e4d5,weighted avg_precision,0.7082470102972745,0,1759439259819
87bee845e6434409bfa5edecec23e4d5,weighted avg_precision,0.7082470102972745,0,1759439259819
87bee845e6434409bfa5edecec23e4d5,weighted avg_f1-score,0.5690665897128422,0,1759439259882
87bee845e6434409bfa5edecec23e4d5,weighted avg_f1-score,0.5690665897128422,0,1759439259882
87bee845e6434409bfa5edecec23e4d5,macro avg_recall,0.5529659841561848,0,1759439259731
87bee845e6434409bfa5edecec23e4d5,macro avg_recall,0.5529659841561848,0,1759439259731
87bee845e6434409bfa5edecec23e4d5,macro avg_precision,0.7448104351255158,0,1759439259699
87bee845e6434409bfa5edecec23e4d5,macro avg_precision,0.7448104351255158,0,1759439259699
87bee845e6434409bfa5edecec23e4d5,macro avg_support,5555,0,1759439259789
87bee845e6434409bfa5edecec23e4d5,macro avg_support,5555,0,1759439259789
87bee845e6434409bfa5edecec23e4d5,macro avg_f1-score,0.49886258403194556,0,1759439259757
87bee845e6434409bfa5edecec23e4d5,macro avg_f1-score,0.49886258403194556,0,1759439259757
87bee845e6434409bfa5edecec23e4d5,1_support,2375,0,1759439259670
87bee845e6434409bfa5edecec23e4d5,1_support,2375,0,1759439259670
87bee845e6434409bfa5edecec23e4d5,accuracy,0.6387038703870387,0,1759439259333
87bee845e6434409bfa5edecec23e4d5,accuracy,0.6387038703870387,0,1759439259333
87bee845e6434409bfa5edecec23e4d5,1_recall,0.816,0,1759439259615
87bee845e6434409bfa5edecec23e4d5,1_recall,0.816,0,1759439259615
87bee845e6434409bfa5edecec23e4d5,1_precision,0.6140684410646388,0,1759439259586
87bee845e6434409bfa5edecec23e4d5,1_precision,0.6140684410646388,0,1759439259586
87bee845e6434409bfa5edecec23e4d5,1_f1-score,0.7007774362683059,0,1759439259642
87bee845e6434409bfa5edecec23e4d5,1_f1-score,0.7007774362683059,0,1759439259642
dcdde7eac604456f8a2fe63d753fba37,-1_f1-score,0.06682206682206682,0,1759439246595
dcdde7eac604456f8a2fe63d753fba37,-1_f1-score,0.06682206682206682,0,1759439246595
dcdde7eac604456f8a2fe63d753fba37,-1_precision,0.9555555555555556,0,1759439246552
dcdde7eac604456f8a2fe63d753fba37,-1_precision,0.9555555555555556,0,1759439246552
dcdde7eac604456f8a2fe63d753fba37,-1_recall,0.03462157809983897,0,1759439246574
dcdde7eac604456f8a2fe63d753fba37,-1_recall,0.03462157809983897,0,1759439246574
dcdde7eac604456f8a2fe63d753fba37,-1_support,1242,0,1759439246621
dcdde7eac604456f8a2fe63d753fba37,-1_support,1242,0,1759439246621
dcdde7eac604456f8a2fe63d753fba37,0_f1-score,0.7178669097538742,0,1759439246716
dcdde7eac604456f8a2fe63d753fba37,0_f1-score,0.7178669097538742,0,1759439246716
dcdde7eac604456f8a2fe63d753fba37,0_precision,0.6428571428571429,0,1759439246656
dcdde7eac604456f8a2fe63d753fba37,0_precision,0.6428571428571429,0,1759439246656
dcdde7eac604456f8a2fe63d753fba37,0_recall,0.8126934984520123,0,1759439246687
dcdde7eac604456f8a2fe63d753fba37,0_recall,0.8126934984520123,0,1759439246687
dcdde7eac604456f8a2fe63d753fba37,0_support,1938,0,1759439246744
dcdde7eac604456f8a2fe63d753fba37,0_support,1938,0,1759439246744
dcdde7eac604456f8a2fe63d753fba37,weighted avg_recall,0.6336633663366337,0,1759439247034
dcdde7eac604456f8a2fe63d753fba37,weighted avg_recall,0.6336633663366337,0,1759439247034
dcdde7eac604456f8a2fe63d753fba37,weighted avg_support,5555,0,1759439247100
dcdde7eac604456f8a2fe63d753fba37,weighted avg_support,5555,0,1759439247100
dcdde7eac604456f8a2fe63d753fba37,weighted avg_precision,0.7036692408736671,0,1759439247004
dcdde7eac604456f8a2fe63d753fba37,weighted avg_precision,0.7036692408736671,0,1759439247004
dcdde7eac604456f8a2fe63d753fba37,weighted avg_f1-score,0.5646265682872486,0,1759439247066
dcdde7eac604456f8a2fe63d753fba37,weighted avg_f1-score,0.5646265682872486,0,1759439247066
dcdde7eac604456f8a2fe63d753fba37,macro avg_recall,0.5493857272716697,0,1759439246916
dcdde7eac604456f8a2fe63d753fba37,macro avg_recall,0.5493857272716697,0,1759439246916
dcdde7eac604456f8a2fe63d753fba37,macro avg_precision,0.739993775287893,0,1759439246885
dcdde7eac604456f8a2fe63d753fba37,macro avg_precision,0.739993775287893,0,1759439246885
dcdde7eac604456f8a2fe63d753fba37,macro avg_support,5555,0,1759439246972
dcdde7eac604456f8a2fe63d753fba37,macro avg_support,5555,0,1759439246972
dcdde7eac604456f8a2fe63d753fba37,macro avg_f1-score,0.4948656600852646,0,1759439246944
dcdde7eac604456f8a2fe63d753fba37,macro avg_f1-score,0.4948656600852646,0,1759439246944
dcdde7eac604456f8a2fe63d753fba37,1_support,2375,0,1759439246855
dcdde7eac604456f8a2fe63d753fba37,1_support,2375,0,1759439246855
dcdde7eac604456f8a2fe63d753fba37,accuracy,0.6336633663366337,0,1759439246512
dcdde7eac604456f8a2fe63d753fba37,accuracy,0.6336633663366337,0,1759439246512
dcdde7eac604456f8a2fe63d753fba37,1_recall,0.8008421052631579,0,1759439246800
dcdde7eac604456f8a2fe63d753fba37,1_recall,0.8008421052631579,0,1759439246800
dcdde7eac604456f8a2fe63d753fba37,1_precision,0.6215686274509804,0,1759439246772
dcdde7eac604456f8a2fe63d753fba37,1_precision,0.6215686274509804,0,1759439246772
dcdde7eac604456f8a2fe63d753fba37,1_f1-score,0.6999080036798528,0,1759439246828
dcdde7eac604456f8a2fe63d753fba37,1_f1-score,0.6999080036798528,0,1759439246828
6ad69553ca6d45a2a95526e1ad91d0c5,-1_f1-score,0.12612612612612611,0,1759439233658
6ad69553ca6d45a2a95526e1ad91d0c5,-1_f1-score,0.12612612612612611,0,1759439233658
6ad69553ca6d45a2a95526e1ad91d0c5,-1_precision,0.9333333333333333,0,1759439233609
6ad69553ca6d45a2a95526e1ad91d0c5,-1_precision,0.9333333333333333,0,1759439233609
6ad69553ca6d45a2a95526e1ad91d0c5,-1_recall,0.06763285024154589,0,1759439233633
6ad69553ca6d45a2a95526e1ad91d0c5,-1_recall,0.06763285024154589,0,1759439233633
6ad69553ca6d45a2a95526e1ad91d0c5,-1_support,1242,0,1759439233676
6ad69553ca6d45a2a95526e1ad91d0c5,-1_support,1242,0,1759439233676
6ad69553ca6d45a2a95526e1ad91d0c5,0_f1-score,0.7320261437908496,0,1759439233777
6ad69553ca6d45a2a95526e1ad91d0c5,0_f1-score,0.7320261437908496,0,1759439233777
6ad69553ca6d45a2a95526e1ad91d0c5,0_precision,0.6498599439775911,0,1759439233711
6ad69553ca6d45a2a95526e1ad91d0c5,0_precision,0.6498599439775911,0,1759439233711
6ad69553ca6d45a2a95526e1ad91d0c5,0_recall,0.8379772961816305,0,1759439233750
6ad69553ca6d45a2a95526e1ad91d0c5,0_recall,0.8379772961816305,0,1759439233750
6ad69553ca6d45a2a95526e1ad91d0c5,0_support,1938,0,1759439233802
6ad69553ca6d45a2a95526e1ad91d0c5,0_support,1938,0,1759439233802
6ad69553ca6d45a2a95526e1ad91d0c5,weighted avg_recall,0.6477047704770477,0,1759439234092
6ad69553ca6d45a2a95526e1ad91d0c5,weighted avg_recall,0.6477047704770477,0,1759439234092
6ad69553ca6d45a2a95526e1ad91d0c5,weighted avg_support,5555,0,1759439234155
6ad69553ca6d45a2a95526e1ad91d0c5,weighted avg_support,5555,0,1759439234155
6ad69553ca6d45a2a95526e1ad91d0c5,weighted avg_precision,0.7078362663354284,0,1759439234061
6ad69553ca6d45a2a95526e1ad91d0c5,weighted avg_precision,0.7078362663354284,0,1759439234061
6ad69553ca6d45a2a95526e1ad91d0c5,weighted avg_f1-score,0.5861710750438155,0,1759439234126
